relativeTimeMs,module,key,value
33182.066202,tracing.bikesim,back_wheel_x,-2.778659
33182.204723,tracing.bikesim,back_wheel_y,99.404386
33182.316542,tracing.bikesim,front_angle,2.550171
33192.951441,tracing.irspeed,irspeed_tick,002903
33193.079233,tracing.irspeed,irspeed_interval,0.042969
33193.304777,tracing.bikesim,speed,5.099600
33194.139242,tracing.bikesim,steer_angle,0.059655
33194.293737,tracing.bikesim,bike_yaw,2.493563
33194.407701,tracing.bikesim,front_wheel_x,-4.413749
33194.558382,tracing.bikesim,front_wheel_y,100.642409
33194.745064,tracing.bikesim,back_wheel_x,-2.819199
33195.284605,tracing.bikesim,back_wheel_y,99.435176
33195.384264,tracing.bikesim,front_angle,2.551698
33208.054781,tracing.bikesim,speed,5.099600
33209.830523,tracing.bikesim,steer_angle,0.059655
33211.230040,tracing.bikesim,bike_yaw,2.495083
