relativeTimeMs,module,key,value
304.462433,tracing.bikesim,speed,0.000000
304.629326,tracing.bikesim,steer_angle,0.000000
304.752111,tracing.bikesim,bike_yaw,-3.141593
304.856777,tracing.bikesim,front_wheel_x,0.000000
304.960012,tracing.bikesim,front_wheel_y,0.000000
305.093288,tracing.bikesim,back_wheel_x,2.000000
305.248737,tracing.bikesim,back_wheel_y,0.000000
305.371046,tracing.bikesim,front_angle,-3.141593
317.826748,tracing.bikesim,speed,0.000000
318.077803,tracing.bikesim,steer_angle,0.000000
318.224192,tracing.bikesim,bike_yaw,-3.141593
318.333626,tracing.bikesim,front_wheel_x,0.000000
318.428516,tracing.bikesim,front_wheel_y,0.000000
318.520546,tracing.bikesim,back_wheel_x,2.000000
318.628788,tracing.bikesim,back_wheel_y,0.000000
318.745852,tracing.bikesim,front_angle,-3.141593
328.959227,tracing.bikesim,speed,0.000000
329.191923,tracing.bikesim,steer_angle,0.000000
329.319954,tracing.bikesim,bike_yaw,-3.141593
329.475641,tracing.bikesim,front_wheel_x,0.000000
329.615355,tracing.bikesim,front_wheel_y,0.000000
329.748392,tracing.bikesim,back_wheel_x,2.000000
329.881907,tracing.bikesim,back_wheel_y,0.000000
329.997540,tracing.bikesim,front_angle,-3.141593
342.927694,tracing.bikesim,speed,0.000000
343.050241,tracing.bikesim,steer_angle,0.000000
343.166590,tracing.bikesim,bike_yaw,-3.141593
343.246698,tracing.bikesim,front_wheel_x,0.000000
343.317032,tracing.bikesim,front_wheel_y,0.000000
343.384266,tracing.bikesim,back_wheel_x,2.000000
343.461514,tracing.bikesim,back_wheel_y,0.000000
343.527555,tracing.bikesim,front_angle,-3.141593
357.391834,tracing.bikesim,speed,0.000000
357.953310,tracing.bikesim,steer_angle,0.000000
358.059645,tracing.bikesim,bike_yaw,-3.141593
358.216524,tracing.bikesim,front_wheel_x,0.000000
358.337402,tracing.bikesim,front_wheel_y,0.000000
358.457565,tracing.bikesim,back_wheel_x,2.000000
358.577967,tracing.bikesim,back_wheel_y,0.000000
358.697891,tracing.bikesim,front_angle,-3.141593
370.434523,tracing.bikesim,speed,0.000000
370.640039,tracing.bikesim,steer_angle,0.000000
370.757341,tracing.bikesim,bike_yaw,-3.141593
370.863438,tracing.bikesim,front_wheel_x,0.000000
370.964289,tracing.bikesim,front_wheel_y,0.000000
371.061325,tracing.bikesim,back_wheel_x,2.000000
371.158123,tracing.bikesim,back_wheel_y,0.000000
371.320486,tracing.bikesim,front_angle,-3.141593
386.799574,tracing.bikesim,speed,0.000000
387.263775,tracing.bikesim,steer_angle,0.000000
387.779236,tracing.bikesim,bike_yaw,-3.141593
388.134480,tracing.bikesim,front_wheel_x,0.000000
388.238668,tracing.bikesim,front_wheel_y,0.000000
388.832569,tracing.bikesim,back_wheel_x,2.000000
388.963223,tracing.bikesim,back_wheel_y,0.000000
389.157772,tracing.bikesim,front_angle,-3.141593
397.421360,tracing.bikesim,speed,0.000000
398.228884,tracing.bikesim,steer_angle,0.000000
398.895979,tracing.bikesim,bike_yaw,-3.141593
399.045229,tracing.bikesim,front_wheel_x,0.000000
399.167299,tracing.bikesim,front_wheel_y,0.000000
399.288416,tracing.bikesim,back_wheel_x,2.000000
399.444103,tracing.bikesim,back_wheel_y,0.000000
399.547100,tracing.bikesim,front_angle,-3.141593
408.030033,tracing.bikesim,speed,0.000000
408.684015,tracing.bikesim,steer_angle,0.000000
411.586046,tracing.bikesim,bike_yaw,-3.141593
411.823273,tracing.bikesim,front_wheel_x,0.000000
411.936283,tracing.bikesim,front_wheel_y,0.000000
412.038326,tracing.bikesim,back_wheel_x,2.000000
412.134171,tracing.bikesim,back_wheel_y,0.000000
412.222385,tracing.bikesim,front_angle,-3.141593
420.095921,tracing.bikesim,speed,0.000000
420.304298,tracing.bikesim,steer_angle,0.000000
420.456886,tracing.bikesim,bike_yaw,-3.141593
420.566320,tracing.bikesim,front_wheel_x,0.000000
420.660973,tracing.bikesim,front_wheel_y,0.000000
420.751810,tracing.bikesim,back_wheel_x,2.000000
420.842171,tracing.bikesim,back_wheel_y,0.000000
420.931101,tracing.bikesim,front_angle,-3.141593
432.900429,tracing.bikesim,speed,0.000000
433.125496,tracing.bikesim,steer_angle,0.000000
433.242321,tracing.bikesim,bike_yaw,-3.141593
433.338642,tracing.bikesim,front_wheel_x,0.000000
433.430195,tracing.bikesim,front_wheel_y,0.000000
433.519602,tracing.bikesim,back_wheel_x,2.000000
433.608770,tracing.bikesim,back_wheel_y,0.000000
433.702707,tracing.bikesim,front_angle,-3.141593
445.030212,tracing.bikesim,speed,0.000000
445.637226,tracing.bikesim,steer_angle,0.000000
445.851326,tracing.bikesim,bike_yaw,-3.141593
445.965052,tracing.bikesim,front_wheel_x,0.000000
446.076155,tracing.bikesim,front_wheel_y,0.000000
446.212530,tracing.bikesim,back_wheel_x,2.000000
446.305990,tracing.bikesim,back_wheel_y,0.000000
446.380138,tracing.bikesim,front_angle,-3.141593
458.302021,tracing.bikesim,speed,0.000000
458.479166,tracing.bikesim,steer_angle,0.000000
458.579063,tracing.bikesim,bike_yaw,-3.141593
458.670616,tracing.bikesim,front_wheel_x,0.000000
458.761215,tracing.bikesim,front_wheel_y,0.000000
458.850622,tracing.bikesim,back_wheel_x,2.000000
458.940268,tracing.bikesim,back_wheel_y,0.000000
459.028482,tracing.bikesim,front_angle,-3.141593
471.399307,tracing.bikesim,speed,0.000000
471.799374,tracing.bikesim,steer_angle,0.000000
471.991301,tracing.bikesim,bike_yaw,-3.141593
472.124815,tracing.bikesim,front_wheel_x,0.000000
472.209454,tracing.bikesim,front_wheel_y,0.000000
472.844601,tracing.bikesim,back_wheel_x,2.000000
473.023176,tracing.bikesim,back_wheel_y,0.000000
473.223209,tracing.bikesim,front_angle,-3.141593
482.150793,tracing.bikesim,speed,0.000000
483.038425,tracing.bikesim,steer_angle,0.000000
483.311892,tracing.bikesim,bike_yaw,-3.141593
483.784914,tracing.bikesim,front_wheel_x,0.000000
483.896971,tracing.bikesim,front_wheel_y,0.000000
483.996868,tracing.bikesim,back_wheel_x,2.000000
484.085083,tracing.bikesim,back_wheel_y,0.000000
484.663248,tracing.bikesim,front_angle,-3.141593
492.479086,tracing.bikesim,speed,0.000000
492.654085,tracing.bikesim,steer_angle,0.000000
492.773056,tracing.bikesim,bike_yaw,-3.141593
492.914915,tracing.bikesim,front_wheel_x,0.000000
494.069338,tracing.bikesim,front_wheel_y,0.000000
494.228601,tracing.bikesim,back_wheel_x,2.000000
494.518995,tracing.bikesim,back_wheel_y,0.000000
494.621515,tracing.bikesim,front_angle,-3.141593
503.488541,tracing.bikesim,speed,0.000000
503.663063,tracing.bikesim,steer_angle,0.000000
503.780603,tracing.bikesim,bike_yaw,-3.141593
503.884077,tracing.bikesim,front_wheel_x,0.000000
503.992796,tracing.bikesim,front_wheel_y,0.000000
504.825115,tracing.bikesim,back_wheel_x,2.000000
505.234718,tracing.bikesim,back_wheel_y,0.000000
505.332470,tracing.bikesim,front_angle,-3.141593
514.225960,tracing.bikesim,speed,0.000000
514.418840,tracing.bikesim,steer_angle,0.000000
514.519691,tracing.bikesim,bike_yaw,-3.141593
514.614820,tracing.bikesim,front_wheel_x,0.000000
514.704227,tracing.bikesim,front_wheel_y,0.000000
514.800310,tracing.bikesim,back_wheel_x,2.000000
515.603065,tracing.bikesim,back_wheel_y,0.000000
515.966654,tracing.bikesim,front_angle,-3.141593
525.473833,tracing.bikesim,speed,0.000000
525.652885,tracing.bikesim,steer_angle,0.000000
525.767088,tracing.bikesim,bike_yaw,-3.141593
526.696205,tracing.bikesim,front_wheel_x,0.000000
527.189493,tracing.bikesim,front_wheel_y,0.000000
527.352810,tracing.bikesim,back_wheel_x,2.000000
527.493000,tracing.bikesim,back_wheel_y,0.000000
527.606249,tracing.bikesim,front_angle,-3.141593
535.741568,tracing.bikesim,speed,0.000000
535.906315,tracing.bikesim,steer_angle,0.000000
536.014557,tracing.bikesim,bike_yaw,-3.141593
536.141872,tracing.bikesim,front_wheel_x,0.000000
536.247969,tracing.bikesim,front_wheel_y,0.000000
536.345720,tracing.bikesim,back_wheel_x,2.000000
536.636353,tracing.bikesim,back_wheel_y,0.000000
538.947821,tracing.bikesim,front_angle,-3.141593
546.525717,tracing.bikesim,speed,0.000000
546.657562,tracing.bikesim,steer_angle,0.000000
546.809196,tracing.bikesim,bike_yaw,-3.141593
546.922207,tracing.bikesim,front_wheel_x,0.000000
547.046900,tracing.bikesim,front_wheel_y,0.000000
547.218561,tracing.bikesim,back_wheel_x,2.000000
547.352076,tracing.bikesim,back_wheel_y,0.000000
547.455311,tracing.bikesim,front_angle,-3.141593
557.286739,tracing.bikesim,speed,0.000000
557.484627,tracing.bikesim,steer_angle,0.000000
557.599545,tracing.bikesim,bike_yaw,-3.141593
557.698488,tracing.bikesim,front_wheel_x,0.000000
557.793140,tracing.bikesim,front_wheel_y,0.000000
557.930708,tracing.bikesim,back_wheel_x,2.000000
558.077097,tracing.bikesim,back_wheel_y,0.000000
558.290958,tracing.bikesim,front_angle,-3.141593
567.564487,tracing.bikesim,speed,0.000000
567.747116,tracing.bikesim,steer_angle,0.000000
567.868233,tracing.bikesim,bike_yaw,-3.141593
567.967415,tracing.bikesim,front_wheel_x,0.000000
568.063259,tracing.bikesim,front_wheel_y,0.000000
568.163395,tracing.bikesim,back_wheel_x,2.000000
568.258762,tracing.bikesim,back_wheel_y,0.000000
568.357944,tracing.bikesim,front_angle,-3.141593
577.908516,tracing.bikesim,speed,0.000000
578.094959,tracing.bikesim,steer_angle,0.000000
578.394175,tracing.bikesim,bike_yaw,-3.141593
578.549147,tracing.bikesim,front_wheel_x,0.000000
578.683853,tracing.bikesim,front_wheel_y,0.000000
578.788996,tracing.bikesim,back_wheel_x,2.000000
578.887701,tracing.bikesim,back_wheel_y,0.000000
578.984022,tracing.bikesim,front_angle,-3.141593
588.432312,tracing.bikesim,speed,0.000000
588.619709,tracing.bikesim,steer_angle,0.000000
588.887930,tracing.bikesim,bike_yaw,-3.141593
588.998318,tracing.bikesim,front_wheel_x,0.000000
589.094877,tracing.bikesim,front_wheel_y,0.000000
589.222908,tracing.bikesim,back_wheel_x,2.000000
589.340448,tracing.bikesim,back_wheel_y,0.000000
589.456558,tracing.bikesim,front_angle,-3.141593
600.104332,tracing.bikesim,speed,0.000000
600.353479,tracing.bikesim,steer_angle,0.000000
600.512028,tracing.bikesim,bike_yaw,-3.141593
600.591183,tracing.bikesim,front_wheel_x,0.000000
600.663662,tracing.bikesim,front_wheel_y,0.000000
600.733995,tracing.bikesim,back_wheel_x,2.000000
600.827456,tracing.bikesim,back_wheel_y,0.000000
600.904942,tracing.bikesim,front_angle,-3.141593
610.660553,tracing.bikesim,speed,0.000000
610.862494,tracing.bikesim,steer_angle,0.000000
611.083508,tracing.bikesim,bike_yaw,-3.141593
611.214876,tracing.bikesim,front_wheel_x,0.000000
611.339808,tracing.bikesim,front_wheel_y,0.000000
611.447334,tracing.bikesim,back_wheel_x,2.000000
611.726046,tracing.bikesim,back_wheel_y,0.000000
611.877680,tracing.bikesim,front_angle,-3.141593
621.618509,tracing.bikesim,speed,0.000000
621.802092,tracing.bikesim,steer_angle,0.000000
621.930122,tracing.bikesim,bike_yaw,-3.141593
622.031689,tracing.bikesim,front_wheel_x,0.000000
622.137070,tracing.bikesim,front_wheel_y,0.000000
622.241974,tracing.bikesim,back_wheel_x,2.000000
622.366190,tracing.bikesim,back_wheel_y,0.000000
622.516155,tracing.bikesim,front_angle,-3.141593
635.746956,tracing.bikesim,speed,0.000000
635.957479,tracing.bikesim,steer_angle,0.000000
636.153460,tracing.bikesim,bike_yaw,-3.141593
636.311293,tracing.bikesim,front_wheel_x,0.000000
636.437416,tracing.bikesim,front_wheel_y,0.000000
636.543989,tracing.bikesim,back_wheel_x,2.000000
636.647701,tracing.bikesim,back_wheel_y,0.000000
636.784315,tracing.bikesim,front_angle,-3.141593
646.934271,tracing.bikesim,speed,0.000000
647.208691,tracing.bikesim,steer_angle,0.000000
647.321939,tracing.bikesim,bike_yaw,-3.141593
647.404432,tracing.bikesim,front_wheel_x,0.000000
647.713423,tracing.bikesim,front_wheel_y,0.000000
648.225546,tracing.bikesim,back_wheel_x,2.000000
648.713589,tracing.bikesim,back_wheel_y,0.000000
648.838043,tracing.bikesim,front_angle,-3.141593
658.098459,tracing.bikesim,speed,0.000000
658.512831,tracing.bikesim,steer_angle,0.000000
658.871651,tracing.bikesim,bike_yaw,-3.141593
659.184456,tracing.bikesim,front_wheel_x,0.000000
659.393787,tracing.bikesim,front_wheel_y,0.000000
659.680367,tracing.bikesim,back_wheel_x,2.000000
659.840107,tracing.bikesim,back_wheel_y,0.000000
659.941912,tracing.bikesim,front_angle,-3.141593
668.929577,tracing.bikesim,speed,0.000000
669.207096,tracing.bikesim,steer_angle,0.000000
669.857025,tracing.bikesim,bike_yaw,-3.141593
670.020342,tracing.bikesim,front_wheel_x,0.000000
670.181513,tracing.bikesim,front_wheel_y,0.000000
670.803308,tracing.bikesim,back_wheel_x,2.000000
671.186924,tracing.bikesim,back_wheel_y,0.000000
671.335220,tracing.bikesim,front_angle,-3.141593
680.432796,tracing.bikesim,speed,0.000000
680.762053,tracing.bikesim,steer_angle,0.000000
680.886745,tracing.bikesim,bike_yaw,-3.141593
680.981874,tracing.bikesim,front_wheel_x,0.000000
681.072235,tracing.bikesim,front_wheel_y,0.000000
681.164742,tracing.bikesim,back_wheel_x,2.000000
681.254625,tracing.bikesim,back_wheel_y,0.000000
681.343079,tracing.bikesim,front_angle,-3.141593
692.798615,tracing.bikesim,speed,0.000000
693.305254,tracing.bikesim,steer_angle,0.000000
693.423271,tracing.bikesim,bike_yaw,-3.141593
693.508625,tracing.bikesim,front_wheel_x,0.000000
693.588734,tracing.bikesim,front_wheel_y,0.000000
693.665028,tracing.bikesim,back_wheel_x,2.000000
693.740606,tracing.bikesim,back_wheel_y,0.000000
693.814754,tracing.bikesim,front_angle,-3.141593
705.181360,tracing.bikesim,speed,0.000000
705.363512,tracing.bikesim,steer_angle,0.000000
705.471992,tracing.bikesim,bike_yaw,-3.141593
705.574036,tracing.bikesim,front_wheel_x,0.000000
705.665588,tracing.bikesim,front_wheel_y,0.000000
705.764532,tracing.bikesim,back_wheel_x,2.000000
705.855370,tracing.bikesim,back_wheel_y,0.000000
706.006765,tracing.bikesim,front_angle,-3.141593
718.032122,tracing.bikesim,speed,0.000000
718.296766,tracing.bikesim,steer_angle,0.000000
718.576670,tracing.bikesim,bike_yaw,-3.141593
718.744993,tracing.bikesim,front_wheel_x,0.000000
718.826294,tracing.bikesim,front_wheel_y,0.000000
718.899488,tracing.bikesim,back_wheel_x,2.000000
718.969822,tracing.bikesim,back_wheel_y,0.000000
719.083071,tracing.bikesim,front_angle,-3.141593
729.521751,tracing.bikesim,speed,0.000000
730.397701,tracing.bikesim,steer_angle,0.000000
730.913401,tracing.bikesim,bike_yaw,-3.141593
731.649637,tracing.bikesim,front_wheel_x,0.000000
731.801510,tracing.bikesim,front_wheel_y,0.000000
731.927633,tracing.bikesim,back_wheel_x,2.000000
732.042313,tracing.bikesim,back_wheel_y,0.000000
732.140541,tracing.bikesim,front_angle,-3.141593
740.543842,tracing.bikesim,speed,0.000000
740.697145,tracing.bikesim,steer_angle,0.000000
740.779877,tracing.bikesim,bike_yaw,-3.141593
740.851879,tracing.bikesim,front_wheel_x,0.000000
740.922928,tracing.bikesim,front_wheel_y,0.000000
740.992785,tracing.bikesim,back_wheel_x,2.000000
742.529154,tracing.bikesim,back_wheel_y,0.000000
743.119717,tracing.bikesim,front_angle,-3.141593
751.031160,tracing.bikesim,speed,0.000000
751.245260,tracing.bikesim,steer_angle,0.000000
751.873016,tracing.bikesim,bike_yaw,-3.141593
751.976490,tracing.bikesim,front_wheel_x,0.000000
752.212524,tracing.bikesim,front_wheel_y,0.000000
752.549171,tracing.bikesim,back_wheel_x,2.000000
752.689123,tracing.bikesim,back_wheel_y,0.000000
752.829552,tracing.bikesim,front_angle,-3.141593
764.523029,tracing.bikesim,speed,0.000000
764.710426,tracing.bikesim,steer_angle,0.000000
764.839888,tracing.bikesim,bike_yaw,-3.141593
764.936924,tracing.bikesim,front_wheel_x,0.000000
765.028000,tracing.bikesim,front_wheel_y,0.000000
765.118122,tracing.bikesim,back_wheel_x,2.000000
765.209913,tracing.bikesim,back_wheel_y,0.000000
765.294313,tracing.bikesim,front_angle,-3.141593
776.724339,tracing.bikesim,speed,0.000000
777.065754,tracing.bikesim,steer_angle,0.000000
777.354479,tracing.bikesim,bike_yaw,-3.141593
777.731180,tracing.bikesim,front_wheel_x,0.000000
777.899981,tracing.bikesim,front_wheel_y,0.000000
778.040886,tracing.bikesim,back_wheel_x,2.000000
778.228760,tracing.bikesim,back_wheel_y,0.000000
778.345585,tracing.bikesim,front_angle,-3.141593
787.456274,tracing.bikesim,speed,0.000000
790.758133,tracing.bikesim,steer_angle,0.000000
791.052580,tracing.bikesim,bike_yaw,-3.141593
791.216612,tracing.bikesim,front_wheel_x,0.000000
791.520357,tracing.bikesim,front_wheel_y,0.000000
791.623354,tracing.bikesim,back_wheel_x,2.000000
791.722059,tracing.bikesim,back_wheel_y,0.000000
791.813612,tracing.bikesim,front_angle,-3.141593
798.986435,tracing.bikesim,speed,0.000000
799.139977,tracing.bikesim,steer_angle,0.000000
799.348116,tracing.bikesim,bike_yaw,-3.141593
799.476862,tracing.bikesim,front_wheel_x,0.000000
799.809456,tracing.bikesim,front_wheel_y,0.000000
800.194025,tracing.bikesim,back_wheel_x,2.000000
800.282240,tracing.bikesim,back_wheel_y,0.000000
800.354004,tracing.bikesim,front_angle,-3.141593
808.837175,tracing.bikesim,speed,0.000000
809.262037,tracing.bikesim,steer_angle,0.000000
809.380531,tracing.bikesim,bike_yaw,-3.141593
809.497118,tracing.bikesim,front_wheel_x,0.000000
809.607983,tracing.bikesim,front_wheel_y,0.000000
809.763908,tracing.bikesim,back_wheel_x,2.000000
809.878826,tracing.bikesim,back_wheel_y,0.000000
809.975386,tracing.bikesim,front_angle,-3.141593
819.575310,tracing.bikesim,speed,0.000000
819.931984,tracing.bikesim,steer_angle,0.000000
820.065260,tracing.bikesim,bike_yaw,-3.141593
820.192337,tracing.bikesim,front_wheel_x,0.000000
820.288658,tracing.bikesim,front_wheel_y,0.000000
820.411444,tracing.bikesim,back_wheel_x,2.000000
820.522547,tracing.bikesim,back_wheel_y,0.000000
820.618153,tracing.bikesim,front_angle,-3.141593
830.391645,tracing.bikesim,speed,0.000000
830.555439,tracing.bikesim,steer_angle,0.000000
830.659151,tracing.bikesim,bike_yaw,-3.141593
830.757141,tracing.bikesim,front_wheel_x,0.000000
830.851078,tracing.bikesim,front_wheel_y,0.000000
830.945730,tracing.bikesim,back_wheel_x,2.000000
831.039190,tracing.bikesim,back_wheel_y,0.000000
831.168413,tracing.bikesim,front_angle,-3.141593
841.089725,tracing.bikesim,speed,0.000000
841.363907,tracing.bikesim,steer_angle,0.000000
841.454029,tracing.bikesim,bike_yaw,-3.141593
841.855764,tracing.bikesim,front_wheel_x,0.000000
842.587233,tracing.bikesim,front_wheel_y,0.000000
842.746735,tracing.bikesim,back_wheel_x,2.000000
842.870474,tracing.bikesim,back_wheel_y,0.000000
842.972279,tracing.bikesim,front_angle,-3.141593
853.248119,tracing.bikesim,speed,0.000000
853.441477,tracing.bikesim,steer_angle,0.000000
853.573084,tracing.bikesim,bike_yaw,-3.141593
853.766918,tracing.bikesim,front_wheel_x,0.000000
853.874445,tracing.bikesim,front_wheel_y,0.000000
853.995562,tracing.bikesim,back_wheel_x,2.000000
854.109526,tracing.bikesim,back_wheel_y,0.000000
854.218006,tracing.bikesim,front_angle,-3.141593
864.856720,tracing.bikesim,speed,0.000000
865.069151,tracing.bikesim,steer_angle,0.000000
865.215540,tracing.bikesim,bike_yaw,-3.141593
865.312338,tracing.bikesim,front_wheel_x,0.000000
865.389347,tracing.bikesim,front_wheel_y,0.000000
865.518570,tracing.bikesim,back_wheel_x,2.000000
865.635395,tracing.bikesim,back_wheel_y,0.000000
865.733147,tracing.bikesim,front_angle,-3.141593
877.779007,tracing.bikesim,speed,0.000000
878.984213,tracing.bikesim,steer_angle,0.000000
879.155397,tracing.bikesim,bike_yaw,-3.141593
879.245043,tracing.bikesim,front_wheel_x,0.000000
879.401445,tracing.bikesim,front_wheel_y,0.000000
879.946947,tracing.bikesim,back_wheel_x,2.000000
880.107164,tracing.bikesim,back_wheel_y,0.000000
880.313873,tracing.bikesim,front_angle,-3.141593
891.508818,tracing.bikesim,speed,0.000000
891.702890,tracing.bikesim,steer_angle,0.000000
891.901255,tracing.bikesim,bike_yaw,-3.141593
892.066002,tracing.bikesim,front_wheel_x,0.000000
892.207384,tracing.bikesim,front_wheel_y,0.000000
892.336845,tracing.bikesim,back_wheel_x,2.000000
892.459154,tracing.bikesim,back_wheel_y,0.000000
892.580271,tracing.bikesim,front_angle,-3.141593
903.664827,tracing.bikesim,speed,0.000000
903.842211,tracing.bikesim,steer_angle,0.000000
903.952122,tracing.bikesim,bike_yaw,-3.141593
904.054880,tracing.bikesim,front_wheel_x,0.000000
904.166222,tracing.bikesim,front_wheel_y,0.000000
904.271603,tracing.bikesim,back_wheel_x,2.000000
904.369116,tracing.bikesim,back_wheel_y,0.000000
904.474497,tracing.bikesim,front_angle,-3.141593
915.830135,tracing.bikesim,speed,0.000000
916.003942,tracing.bikesim,steer_angle,0.000000
916.155577,tracing.bikesim,bike_yaw,-3.141593
916.261673,tracing.bikesim,front_wheel_x,0.000000
916.381359,tracing.bikesim,front_wheel_y,0.000000
916.502237,tracing.bikesim,back_wheel_x,2.000000
916.611195,tracing.bikesim,back_wheel_y,0.000000
916.709661,tracing.bikesim,front_angle,-3.141593
929.193258,tracing.bikesim,speed,0.000000
929.402351,tracing.bikesim,steer_angle,0.000000
929.514885,tracing.bikesim,bike_yaw,-3.141593
929.615974,tracing.bikesim,front_wheel_x,0.000000
929.713011,tracing.bikesim,front_wheel_y,0.000000
929.808617,tracing.bikesim,back_wheel_x,2.000000
929.901361,tracing.bikesim,back_wheel_y,0.000000
929.997683,tracing.bikesim,front_angle,-3.141593
945.978880,tracing.bikesim,speed,0.000000
946.234941,tracing.bikesim,steer_angle,0.000000
946.510077,tracing.bikesim,bike_yaw,-3.141593
946.690321,tracing.bikesim,front_wheel_x,0.000000
